date,hospital,hour_of_day,day_of_week,is_weekend,is_monday,month,patients_in_queue,avg_consultation_minutes,actual_wait_minutes,queue_position,doctor_experience_years,doctor_specialization_encoded
2024-05-10,Hamidia Hospital,13,4,0,0,5,7,18.0,149.29,5,17,14
2024-05-10,Hamidia Hospital,14,4,0,0,5,13,9.54,154.4,13,30,19
2024-05-10,Hamidia Hospital,15,4,0,0,5,10,21.04,179.4,9,18,10
2024-05-10,Hamidia Hospital,16,4,0,0,5,24,6.92,169.15,18,30,7
2024-05-10,Hamidia Hospital,17,4,0,0,5,12,14.1,107.62,1,23,0
2024-05-10,Bansal Hospital,9,4,0,0,5,9,14.72,136.2,5,14,3
2024-05-10,Bansal Hospital,10,4,0,0,5,28,15.44,507.95,12,12,1
2024-05-10,Bansal Hospital,11,4,0,0,5,23,14.81,315.38,8,11,9
2024-05-10,Bansal Hospital,12,4,0,0,5,13,14.48,207.11,11,26,15
2024-05-10,Bansal Hospital,13,4,0,0,5,7,17.57,121.04,2,10,1
2024-05-10,Bansal Hospital,14,4,0,0,5,14,13.61,212.54,13,9,11
2024-05-10,Bansal Hospital,15,4,0,0,5,23,11.6,373.88,19,24,17
2024-05-10,Bansal Hospital,16,4,0,0,5,10,5.0,35.18,3,19,5
2024-05-10,Bansal Hospital,17,4,0,0,5,11,7.61,62.9,9,18,17
2024-05-10,Chirayu Medical College,9,4,0,0,5,23,15.31,289.9,16,19,17
2024-05-10,Chirayu Medical College,10,4,0,0,5,15,16.24,159.32,4,17,13
2024-05-10,Chirayu Medical College,11,4,0,0,5,19,23.87,515.15,15,10,18
2024-05-10,Chirayu Medical College,12,4,0,0,5,24,13.73,198.62,13,16,0
2024-05-10,Chirayu Medical College,13,4,0,0,5,16,7.73,55.36,11,13,0
2024-05-10,Chirayu Medical College,14,4,0,0,5,6,13.7,69.62,3,24,1
2024-05-10,Chirayu Medical College,15,4,0,0,5,22,13.46,219.23,6,22,0
2024-05-10,Chirayu Medical College,16,4,0,0,5,13,19.29,256.64,4,25,5
2024-05-10,Chirayu Medical College,17,4,0,0,5,12,13.13,167.61,9,8,11
2024-05-10,People's Hospital,9,4,0,0,5,17,14.46,251.64,10,24,2
2024-05-10,People's Hospital,10,4,0,0,5,24,13.19,331.03,15,17,10
2024-05-10,People's Hospital,11,4,0,0,5,18,8.38,121.78,15,8,8
2024-05-10,People's Hospital,12,4,0,0,5,18,9.0,145.06,18,17,1
2024-05-10,People's Hospital,13,4,0,0,5,16,13.38,182.02,16,13,10
2024-05-10,People's Hospital,14,4,0,0,5,9,12.36,73.69,6,9,12
2024-05-10,People's Hospital,15,4,0,0,5,18,11.65,177.33,14,19,6
2024-05-10,People's Hospital,16,4,0,0,5,24,19.3,484.34,23,3,11
2024-05-10,People's Hospital,17,4,0,0,5,10,17.3,108.35,7,22,13
2024-05-10,Bhopal Memorial Hospital,9,4,0,0,5,22,17.9,518.18,18,6,10
2024-05-10,Bhopal Memorial Hospital,10,4,0,0,5,26,10.15,244.2,26,3,5
2024-05-10,Bhopal Memorial Hospital,11,4,0,0,5,29,18.21,432.02,11,10,14
2024-05-10,Bhopal Memorial Hospital,12,4,0,0,5,25,15.25,344.58,24,21,5
2024-05-10,Bhopal Memorial Hospital,13,4,0,0,5,11,18.91,231.79,8,10,0
2024-05-10,Bhopal Memorial Hospital,14,4,0,0,5,14,13.05,138.96,14,19,11
2024-05-10,Bhopal Memorial Hospital,15,4,0,0,5,24,15.87,457.21,9,24,16
2024-05-10,Bhopal Memorial Hospital,16,4,0,0,5,18,19.17,334.91,17,6,13
2024-05-10,Bhopal Memorial Hospital,17,4,0,0,5,22,17.61,468.94,14,13,13
2024-05-11,AIIMS Bhopal,9,5,1,0,5,5,19.16,87.07,3,14,18
2024-05-11,AIIMS Bhopal,10,5,1,0,5,14,12.16,178.33,13,28,10
2024-05-11,AIIMS Bhopal,11,5,1,0,5,13,15.25,200.07,12,27,14
2024-05-11,AIIMS Bhopal,12,5,1,0,5,13,16.72,203.8,1,12,1
2024-05-11,AIIMS Bhopal,13,5,1,0,5,4,11.48,61.02,1,3,17
2024-05-11,AIIMS Bhopal,14,5,1,0,5,7,16.69,89.92,2,9,10
2024-05-11,AIIMS Bhopal,15,5,1,0,5,13,8.28,106.8,13,18,4
2024-05-11,AIIMS Bhopal,16,5,1,0,5,6,12.73,74.91,1,3,9
2024-05-11,AIIMS Bhopal,17,5,1,0,5,6,10.17,76.76,6,27,9
2024-05-11,Hamidia Hospital,9,5,1,0,5,9,17.9,182.15,9,24,3
2024-05-11,Hamidia Hospital,10,5,1,0,5,15,15.77,149.11,2,13,11
2024-05-11,Hamidia Hospital,11,5,1,0,5,15,16.7,246.31,11,12,0
2024-05-11,Hamidia Hospital,12,5,1,0,5,9,9.57,95.33,1,4,1
2024-05-11,Hamidia Hospital,13,5,1,0,5,7,13.26,106.34,6,20,18
2024-05-11,Hamidia Hospital,14,5,1,0,5,4,18.12,84.52,4,30,18
2024-05-11,Hamidia Hospital,15,5,1,0,5,5,18.53,84.56,5,28,9
2024-05-11,Hamidia Hospital,16,5,1,0,5,11,12.15,167.26,11,29,16
2024-05-11,Hamidia Hospital,17,5,1,0,5,5,17.51,81.53,4,9,17
2024-05-11,Bansal Hospital,9,5,1,0,5,8,11.2,101.42,3,12,11
2024-05-11,Bansal Hospital,10,5,1,0,5,13,16.18,117.5,2,18,1
2024-05-11,Bansal Hospital,11,5,1,0,5,18,14.62,224.95,3,28,9
2024-05-11,Bansal Hospital,12,5,1,0,5,7,14.61,131.76,7,28,19
2024-05-11,Bansal Hospital,13,5,1,0,5,8,12.54,109.14,1,27,1
2024-05-11,Bansal Hospital,14,5,1,0,5,3,14.83,50.61,3,20,0
2024-05-11,Bansal Hospital,15,5,1,0,5,9,12.56,69.23,9,30,17
2024-05-11,Bansal Hospital,16,5,1,0,5,15,12.59,189.49,6,6,9
2024-05-11,Bansal Hospital,17,5,1,0,5,4,13.51,44.34,4,4,18
2024-05-11,Chirayu Medical College,9,5,1,0,5,14,17.59,234.83,8,29,0
2024-05-11,Chirayu Medical College,10,5,1,0,5,18,23.2,383.38,14,20,17
2024-05-11,Chirayu Medical College,11,5,1,0,5,7,15.13,109.86,7,23,17
2024-05-11,Chirayu Medical College,12,5,1,0,5,10,13.6,144.99,3,20,3
2024-05-11,Chirayu Medical College,13,5,1,0,5,7,18.69,139.45,3,11,13
2024-05-11,Chirayu Medical College,14,5,1,0,5,8,18.84,149.88,4,6,4
2024-05-11,Chirayu Medical College,15,5,1,0,5,11,15.37,184.93,8,15,18
2024-05-11,Chirayu Medical College,16,5,1,0,5,18,12.65,235.94,6,28,18
2024-05-11,Chirayu Medical College,17,5,1,0,5,11,21.37,198.62,11,21,9
2024-05-11,People's Hospital,9,5,1,0,5,13,14.79,202.7,1,23,18
2024-05-11,People's Hospital,10,5,1,0,5,18,11.75,180.39,15,10,7
2024-05-11,People's Hospital,11,5,1,0,5,7,15.37,70.51,1,16,1
2024-05-11,People's Hospital,12,5,1,0,5,9,19.41,247.49,2,11,8
2024-05-11,People's Hospital,13,5,1,0,5,9,18.54,185.04,1,30,8
2024-05-11,People's Hospital,14,5,1,0,5,6,15.39,74.67,4,11,9
2024-05-11,People's Hospital,15,5,1,0,5,11,13.05,112.78,11,7,19
2024-05-11,People's Hospital,16,5,1,0,5,15,14.76,185.21,6,11,2
2024-05-11,People's Hospital,17,5,1,0,5,6,19.73,71.17,4,20,1
2024-05-11,Bhopal Memorial Hospital,9,5,1,0,5,9,11.19,87.65,7,7,0
2024-05-11,Bhopal Memorial Hospital,10,5,1,0,5,10,17.7,117.29,8,10,19
2024-05-11,Bhopal Memorial Hospital,11,5,1,0,5,15,20.92,270.75,5,8,15
2024-05-11,Bhopal Memorial Hospital,12,5,1,0,5,12,22.19,267.79,5,24,3
2024-05-11,Bhopal Memorial Hospital,13,5,1,0,5,7,7.88,63.45,3,3,5
2024-05-11,Bhopal Memorial Hospital,14,5,1,0,5,8,14.1,99.05,4,12,4
2024-05-11,Bhopal Memorial Hospital,15,5,1,0,5,10,12.62,146.0,9,9,4
2024-05-11,Bhopal Memorial Hospital,16,5,1,0,5,15,13.58,128.24,4,20,8
2024-05-11,Bhopal Memorial Hospital,17,5,1,0,5,6,17.47,89.78,1,29,0
2024-05-12,AIIMS Bhopal,9,6,1,0,5,11,14.69,178.65,11,14,4
2024-05-12,AIIMS Bhopal,10,6,1,0,5,16,12.96,241.03,2,19,8
2024-05-12,AIIMS Bhopal,11,6,1,0,5,18,20.47,315.21,15,8,15
2024-05-12,AIIMS Bhopal,12,6,1,0,5,6,16.5,109.41,3,4,5
2024-05-12,AIIMS Bhopal,13,6,1,0,5,5,5.64,29.12,2,7,13
2024-05-12,AIIMS Bhopal,14,6,1,0,5,9,16.64,168.73,3,16,4
2024-05-12,AIIMS Bhopal,15,6,1,0,5,13,8.96,128.58,8,12,13
2024-05-12,AIIMS Bhopal,16,6,1,0,5,13,21.03,222.19,2,21,9
2024-05-12,AIIMS Bhopal,17,6,1,0,5,12,10.77,122.69,12,17,9
2024-05-12,Hamidia Hospital,9,6,1,0,5,7,18.27,124.66,5,22,6
2024-05-12,Hamidia Hospital,10,6,1,0,5,7,16.4,140.15,6,18,5
2024-05-12,Hamidia Hospital,11,6,1,0,5,15,12.39,201.46,14,22,0
2024-05-12,Hamidia Hospital,12,6,1,0,5,10,15.73,202.46,8,23,16
2024-05-12,Hamidia Hospital,13,6,1,0,5,5,15.08,71.6,1,15,3
2024-05-12,Hamidia Hospital,14,6,1,0,5,5,18.24,76.3,5,3,10
2024-05-12,Hamidia Hospital,15,6,1,0,5,9,12.13,155.02,9,24,17
2024-05-12,Hamidia Hospital,16,6,1,0,5,11,15.69,187.43,6,28,3
2024-05-12,Hamidia Hospital,17,6,1,0,5,14,19.01,271.43,5,20,0
2024-05-12,Bansal Hospital,9,6,1,0,5,7,15.01,116.37,1,30,3
2024-05-12,Bansal Hospital,10,6,1,0,5,11,7.39,81.11,10,23,11
2024-05-12,Bansal Hospital,11,6,1,0,5,10,18.36,198.6,4,21,15
2024-05-12,Bansal Hospital,12,6,1,0,5,15,18.18,244.82,4,11,2
2024-05-12,Bansal Hospital,13,6,1,0,5,7,13.53,90.86,6,15,13
2024-05-12,Bansal Hospital,14,6,1,0,5,2,7.26,14.52,1,25,12
2024-05-12,Bansal Hospital,15,6,1,0,5,11,18.75,221.38,3,16,5
2024-05-12,Bansal Hospital,16,6,1,0,5,9,11.32,148.42,9,23,19
2024-05-12,Bansal Hospital,17,6,1,0,5,7,20.58,195.58,3,6,17
2024-05-12,Chirayu Medical College,9,6,1,0,5,7,20.75,100.11,6,6,7
2024-05-12,Chirayu Medical College,10,6,1,0,5,13,19.0,260.65,2,4,16
2024-05-12,Chirayu Medical College,11,6,1,0,5,13,18.46,248.71,8,30,19
2024-05-12,Chirayu Medical College,12,6,1,0,5,13,15.67,200.13,3,25,19
2024-05-12,Chirayu Medical College,13,6,1,0,5,9,19.74,195.68,8,23,11
2024-05-12,Chirayu Medical College,14,6,1,0,5,4,17.82,60.2,4,16,11
2024-05-12,Chirayu Medical College,15,6,1,0,5,5,17.76,87.29,5,5,12
2024-05-12,Chirayu Medical College,16,6,1,0,5,19,20.42,338.46,6,6,9
2024-05-12,Chirayu Medical College,17,6,1,0,5,5,12.32,64.72,2,4,16
2024-05-12,People's Hospital,9,6,1,0,5,13,17.82,250.3,4,21,0
2024-05-12,People's Hospital,10,6,1,0,5,10,11.02,89.8,3,3,1
2024-05-12,People's Hospital,11,6,1,0,5,13,18.7,177.37,7,8,12
2024-05-12,People's Hospital,12,6,1,0,5,5,9.37,48.34,3,18,9
2024-05-12,People's Hospital,13,6,1,0,5,9,18.85,105.84,8,22,16
2024-05-12,People's Hospital,14,6,1,0,5,10,18.06,138.91,2,10,5
2024-05-12,People's Hospital,15,6,1,0,5,13,15.27,218.15,6,8,4
2024-05-12,People's Hospital,16,6,1,0,5,10,17.44,214.73,3,27,10
2024-05-12,People's Hospital,17,6,1,0,5,9,18.27,170.77,4,20,9
2024-05-12,Bhopal Memorial Hospital,9,6,1,0,5,13,15.5,163.24,4,23,2
2024-05-12,Bhopal Memorial Hospital,10,6,1,0,5,18,8.15,134.81,12,22,8
2024-05-12,Bhopal Memorial Hospital,11,6,1,0,5,16,13.68,214.61,6,26,8
2024-05-12,Bhopal Memorial Hospital,12,6,1,0,5,12,15.86,228.57,10,29,16
2024-05-12,Bhopal Memorial Hospital,13,6,1,0,5,6,11.32,69.65,6,23,11
2024-05-12,Bhopal Memorial Hospital,14,6,1,0,5,2,13.32,38.33,1,20,15
2024-05-12,Bhopal Memorial Hospital,15,6,1,0,5,11,22.91,276.73,8,26,14
2024-05-12,Bhopal Memorial Hospital,16,6,1,0,5,6,14.01,80.29,2,6,14
2024-05-12,Bhopal Memorial Hospital,17,6,1,0,5,7,21.8,187.82,7,10,11
2024-05-13,AIIMS Bhopal,9,0,0,1,5,33,17.62,582.55,16,6,11
2024-05-13,AIIMS Bhopal,10,0,0,1,5,37,12.26,419.02,8,4,2
2024-05-13,AIIMS Bhopal,11,0,0,1,5,29,13.55,412.19,20,24,6
2024-05-13,AIIMS Bhopal,12,0,0,1,5,19,14.78,286.73,14,8,5
2024-05-13,AIIMS Bhopal,13,0,0,1,5,19,19.87,410.46,3,15,8
2024-05-13,AIIMS Bhopal,14,0,0,1,5,11,15.27,134.14,4,10,3
2024-05-13,AIIMS Bhopal,15,0,0,1,5,28,16.09,467.03,18,7,6
2024-05-13,AIIMS Bhopal,16,0,0,1,5,19,19.54,375.35,15,6,19
2024-05-13,AIIMS Bhopal,17,0,0,1,5,23,11.34,368.46,9,4,10
2024-05-13,Hamidia Hospital,9,0,0,1,5,15,10.47,129.98,6,3,17
2024-05-13,Hamidia Hospital,10,0,0,1,5,18,9.86,145.29,1,29,10
2024-05-13,Hamidia Hospital,11,0,0,1,5,37,15.96,381.13,15,23,11
2024-05-13,Hamidia Hospital,12,0,0,1,5,18,19.53,119.34,12,22,11
2024-05-13,Hamidia Hospital,13,0,0,1,5,9,10.81,100.94,6,8,8
2024-05-13,Hamidia Hospital,14,0,0,1,5,10,15.62,231.3,3,25,5
2024-05-13,Hamidia Hospital,15,0,0,1,5,33,15.81,422.53,7,4,12
2024-05-13,Hamidia Hospital,16,0,0,1,5,37,13.06,573.07,11,12,18
2024-05-13,Hamidia Hospital,17,0,0,1,5,18,18.74,323.97,15,17,14
2024-05-13,Bansal Hospital,9,0,0,1,5,23,17.95,447.07,2,14,15
2024-05-13,Bansal Hospital,10,0,0,1,5,18,12.39,223.33,5,25,15
2024-05-13,Bansal Hospital,11,0,0,1,5,41,12.93,380.29,23,8,12
2024-05-13,Bansal Hospital,12,0,0,1,5,15,13.2,238.54,15,19,19
2024-05-13,Bansal Hospital,13,0,0,1,5,23,9.76,184.6,13,29,17
2024-05-13,Bansal Hospital,14,0,0,1,5,14,23.66,433.47,6,30,3
2024-05-13,Bansal Hospital,15,0,0,1,5,14,17.18,252.12,5,6,5
2024-05-13,Bansal Hospital,16,0,0,1,5,29,13.59,305.48,12,12,13
2024-05-13,Bansal Hospital,17,0,0,1,5,30,16.84,724.81,30,9,14
2024-05-13,Chirayu Medical College,9,0,0,1,5,14,18.99,238.03,14,25,8
2024-05-13,Chirayu Medical College,10,0,0,1,5,18,6.91,99.34,14,15,19
2024-05-13,Chirayu Medical College,11,0,0,1,5,32,11.45,529.87,4,20,11
2024-05-13,Chirayu Medical College,12,0,0,1,5,32,14.98,469.73,17,3,3
2024-05-13,Chirayu Medical College,13,0,0,1,5,9,18.71,154.44,2,17,0
2024-05-13,Chirayu Medical College,14,0,0,1,5,19,19.6,438.12,2,6,3
2024-05-13,Chirayu Medical College,15,0,0,1,5,16,10.29,176.75,3,24,16
2024-05-13,Chirayu Medical College,16,0,0,1,5,18,14.06,256.5,8,13,15
2024-05-13,Chirayu Medical College,17,0,0,1,5,28,10.22,371.31,9,3,0
2024-05-13,People's Hospital,9,0,0,1,5,14,9.64,117.98,14,23,10
2024-05-13,People's Hospital,10,0,0,1,5,29,19.3,406.13,24,4,14
2024-05-13,People's Hospital,11,0,0,1,5,45,15.96,644.66,19,5,3
2024-05-13,People's Hospital,12,0,0,1,5,29,16.86,440.56,25,25,5
2024-05-13,People's Hospital,13,0,0,1,5,16,21.08,311.2,3,29,3
2024-05-13,People's Hospital,14,0,0,1,5,15,18.27,231.19,15,12,12
2024-05-13,People's Hospital,15,0,0,1,5,29,20.4,795.94,17,7,4
2024-05-13,People's Hospital,16,0,0,1,5,27,16.37,432.69,14,12,4
2024-05-13,People's Hospital,17,0,0,1,5,14,16.21,181.39,9,11,12
2024-05-13,Bhopal Memorial Hospital,9,0,0,1,5,12,16.17,263.41,10,28,11
2024-05-13,Bhopal Memorial Hospital,10,0,0,1,5,19,12.48,206.09,5,10,8
2024-05-13,Bhopal Memorial Hospital,11,0,0,1,5,37,13.25,525.42,32,12,13
2024-05-13,Bhopal Memorial Hospital,12,0,0,1,5,22,11.94,341.85,8,6,13
2024-05-13,Bhopal Memorial Hospital,13,0,0,1,5,15,11.96,164.28,7,4,10
2024-05-13,Bhopal Memorial Hospital,14,0,0,1,5,16,19.88,377.09,7,18,3
2024-05-13,Bhopal Memorial Hospital,15,0,0,1,5,21,12.92,236.29,14,26,7
2024-05-13,Bhopal Memorial Hospital,16,0,0,1,5,19,15.03,276.69,16,20,19
2024-05-13,Bhopal Memorial Hospital,17,0,0,1,5,12,11.82,114.89,10,29,10
2024-05-14,AIIMS Bhopal,9,1,0,0,5,22,14.98,307.72,18,28,16
2024-05-14,AIIMS Bhopal,10,1,0,0,5,19,18.19,339.97,11,23,8
2024-05-14,AIIMS Bhopal,11,1,0,0,5,22,7.39,167.09,8,10,8
2024-05-14,AIIMS Bhopal,12,1,0,0,5,15,10.98,199.45,11,30,19
2024-05-14,AIIMS Bhopal,13,1,0,0,5,16,15.06,322.24,16,4,3
2024-05-14,AIIMS Bhopal,14,1,0,0,5,14,11.22,156.71,14,14,7
2024-05-14,AIIMS Bhopal,15,1,0,0,5,10,11.12,74.35,8,28,10
2024-05-14,AIIMS Bhopal,16,1,0,0,5,11,14.99,167.88,10,9,15
2024-05-14,AIIMS Bhopal,17,1,0,0,5,8,20.76,193.46,6,22,12
2024-05-14,Hamidia Hospital,9,1,0,0,5,25,11.08,250.59,21,3,19
2024-05-14,Hamidia Hospital,10,1,0,0,5,24,15.4,383.07,24,28,11
2024-05-14,Hamidia Hospital,11,1,0,0,5,11,11.26,107.33,10,7,16
2024-05-14,Hamidia Hospital,12,1,0,0,5,10,10.73,102.8,3,15,12
2024-05-14,Hamidia Hospital,13,1,0,0,5,16,24.21,444.81,6,12,2
2024-05-14,Hamidia Hospital,14,1,0,0,5,14,16.66,225.56,10,14,8
2024-05-14,Hamidia Hospital,15,1,0,0,5,9,17.45,110.65,7,8,15
2024-05-14,Hamidia Hospital,16,1,0,0,5,31,9.87,203.28,1,19,17
2024-05-14,Hamidia Hospital,17,1,0,0,5,9,9.37,103.06,2,27,3
2024-05-14,Bansal Hospital,9,1,0,0,5,12,22.19,241.75,8,21,10
2024-05-14,Bansal Hospital,10,1,0,0,5,15,16.64,229.93,14,8,6
2024-05-14,Bansal Hospital,11,1,0,0,5,19,17.46,320.07,13,18,15
2024-05-14,Bansal Hospital,12,1,0,0,5,12,10.76,168.73,12,29,6
2024-05-14,Bansal Hospital,13,1,0,0,5,16,20.69,203.64,14,6,13
2024-05-14,Bansal Hospital,14,1,0,0,5,9,12.68,81.32,5,5,6
2024-05-14,Bansal Hospital,15,1,0,0,5,16,16.2,200.45,16,9,4
2024-05-14,Bansal Hospital,16,1,0,0,5,18,13.14,286.89,16,30,8
2024-05-14,Bansal Hospital,17,1,0,0,5,13,16.55,204.3,5,26,4
2024-05-14,Chirayu Medical College,9,1,0,0,5,8,13.02,95.71,8,22,7
2024-05-14,Chirayu Medical College,10,1,0,0,5,29,14.74,509.29,17,17,2
2024-05-14,Chirayu Medical College,11,1,0,0,5,22,15.8,365.1,22,13,18
2024-05-14,Chirayu Medical College,12,1,0,0,5,12,10.98,88.09,6,10,0
2024-05-14,Chirayu Medical College,13,1,0,0,5,13,10.09,170.64,11,20,15
2024-05-14,Chirayu Medical College,14,1,0,0,5,16,6.83,73.39,8,15,9
2024-05-14,Chirayu Medical College,15,1,0,0,5,13,10.57,139.59,6,17,4
2024-05-14,Chirayu Medical College,16,1,0,0,5,19,9.43,172.69,14,24,2
2024-05-14,Chirayu Medical College,17,1,0,0,5,12,13.54,155.62,6,6,3
2024-05-14,People's Hospital,9,1,0,0,5,10,15.18,172.48,2,3,15
2024-05-14,People's Hospital,10,1,0,0,5,23,18.68,621.3,22,4,5
2024-05-14,People's Hospital,11,1,0,0,5,20,10.66,244.66,17,29,9
2024-05-14,People's Hospital,12,1,0,0,5,11,16.05,193.53,3,8,7
2024-05-14,People's Hospital,13,1,0,0,5,9,19.25,148.68,4,19,10
2024-05-14,People's Hospital,14,1,0,0,5,16,21.37,384.45,10,9,18
2024-05-14,People's Hospital,15,1,0,0,5,11,15.01,170.18,9,14,17
2024-05-14,People's Hospital,16,1,0,0,5,28,17.62,476.24,20,8,3
2024-05-14,People's Hospital,17,1,0,0,5,15,16.85,245.13,14,26,17
2024-05-14,Bhopal Memorial Hospital,9,1,0,0,5,13,18.68,297.13,9,3,19
2024-05-14,Bhopal Memorial Hospital,10,1,0,0,5,18,11.36,217.46,8,5,14
2024-05-14,Bhopal Memorial Hospital,11,1,0,0,5,32,12.98,540.14,16,20,0
2024-05-14,Bhopal Memorial Hospital,12,1,0,0,5,14,11.97,176.8,11,17,7
2024-05-14,Bhopal Memorial Hospital,13,1,0,0,5,17,17.03,318.35,7,17,1
2024-05-14,Bhopal Memorial Hospital,14,1,0,0,5,11,11.42,114.21,5,29,11
2024-05-14,Bhopal Memorial Hospital,15,1,0,0,5,18,13.45,290.74,16,3,0
2024-05-14,Bhopal Memorial Hospital,16,1,0,0,5,23,22.67,401.06,11,23,16
2024-05-14,Bhopal Memorial Hospital,17,1,0,0,5,24,16.85,444.32,9,20,3
2024-05-15,AIIMS Bhopal,9,2,0,0,5,11,15.17,159.14,9,28,5
2024-05-15,AIIMS Bhopal,10,2,0,0,5,19,11.49,214.18,5,26,17
2024-05-15,AIIMS Bhopal,11,2,0,0,5,20,9.65,195.62,18,27,5
2024-05-15,AIIMS Bhopal,12,2,0,0,5,18,8.5,148.15,8,17,2
2024-05-15,AIIMS Bhopal,13,2,0,0,5,13,12.01,167.81,6,30,7
2024-05-15,AIIMS Bhopal,14,2,0,0,5,9,14.82,104.42,1,15,13
2024-05-15,AIIMS Bhopal,15,2,0,0,5,21,13.04,215.9,21,24,12
2024-05-15,AIIMS Bhopal,16,2,0,0,5,18,15.28,235.24,4,21,2
2024-05-15,AIIMS Bhopal,17,2,0,0,5,21,10.17,64.58,19,13,10
2024-05-15,Hamidia Hospital,9,2,0,0,5,15,17.96,275.85,4,26,3
2024-05-15,Hamidia Hospital,10,2,0,0,5,18,14.95,287.57,16,18,19
2024-05-15,Hamidia Hospital,11,2,0,0,5,13,15.51,200.76,4,18,18
2024-05-15,Hamidia Hospital,12,2,0,0,5,14,16.79,238.65,9,21,4
2024-05-15,Hamidia Hospital,13,2,0,0,5,6,17.61,95.13,3,19,4
2024-05-15,Hamidia Hospital,14,2,0,0,5,6,7.83,49.44,4,8,8
2024-05-15,Hamidia Hospital,15,2,0,0,5,22,18.32,391.97,10,16,17
2024-05-15,Hamidia Hospital,16,2,0,0,5,20,17.72,332.33,12,28,10
2024-05-15,Hamidia Hospital,17,2,0,0,5,9,16.07,75.41,3,21,19
2024-05-15,Bansal Hospital,9,2,0,0,5,8,10.7,116.59,7,28,14
2024-05-15,Bansal Hospital,10,2,0,0,5,14,20.05,355.48,3,26,1
2024-05-15,Bansal Hospital,11,2,0,0,5,24,7.76,196.12,20,3,7
2024-05-15,Bansal Hospital,12,2,0,0,5,18,12.9,164.24,1,20,3
2024-05-15,Bansal Hospital,13,2,0,0,5,14,8.04,102.56,12,11,8
2024-05-15,Bansal Hospital,14,2,0,0,5,12,5.96,85.39,8,26,17
2024-05-15,Bansal Hospital,15,2,0,0,5,10,16.96,136.64,5,8,1
2024-05-15,Bansal Hospital,16,2,0,0,5,23,14.41,482.55,21,14,2
2024-05-15,Bansal Hospital,17,2,0,0,5,19,20.25,331.86,14,18,8
2024-05-15,Chirayu Medical College,9,2,0,0,5,8,12.72,96.85,2,26,12
2024-05-15,Chirayu Medical College,10,2,0,0,5,29,16.64,357.8,20,24,7
2024-05-15,Chirayu Medical College,11,2,0,0,5,11,15.79,170.15,4,11,2
2024-05-15,Chirayu Medical College,12,2,0,0,5,17,17.59,259.38,2,15,15
2024-05-15,Chirayu Medical College,13,2,0,0,5,5,8.06,33.6,3,16,11
2024-05-15,Chirayu Medical College,14,2,0,0,5,11,14.58,159.98,1,3,1
2024-05-15,Chirayu Medical College,15,2,0,0,5,17,18.24,322.08,14,11,11
2024-05-15,Chirayu Medical College,16,2,0,0,5,20,12.18,210.01,7,12,17
2024-05-15,Chirayu Medical College,17,2,0,0,5,22,12.75,323.39,1,12,17
2024-05-15,People's Hospital,9,2,0,0,5,12,17.56,177.99,3,13,14
2024-05-15,People's Hospital,10,2,0,0,5,27,24.67,794.68,17,4,15
2024-05-15,People's Hospital,11,2,0,0,5,23,14.87,312.63,17,6,5
2024-05-15,People's Hospital,12,2,0,0,5,11,16.04,142.96,3,24,11
2024-05-15,People's Hospital,13,2,0,0,5,6,13.13,76.0,5,13,19
2024-05-15,People's Hospital,14,2,0,0,5,5,14.31,77.98,1,17,2
2024-05-15,People's Hospital,15,2,0,0,5,23,14.76,435.43,22,11,15
2024-05-15,People's Hospital,16,2,0,0,5,29,21.6,365.79,22,15,6
2024-05-15,People's Hospital,17,2,0,0,5,11,10.69,91.97,4,27,5
2024-05-15,Bhopal Memorial Hospital,9,2,0,0,5,15,18.2,314.83,8,4,5
2024-05-15,Bhopal Memorial Hospital,10,2,0,0,5,24,13.63,386.63,14,19,8
2024-05-15,Bhopal Memorial Hospital,11,2,0,0,5,22,14.06,391.02,10,14,16
2024-05-15,Bhopal Memorial Hospital,12,2,0,0,5,13,14.97,228.06,11,20,7
2024-05-15,Bhopal Memorial Hospital,13,2,0,0,5,9,8.13,71.78,2,30,7
2024-05-15,Bhopal Memorial Hospital,14,2,0,0,5,15,12.86,170.13,12,24,8
2024-05-15,Bhopal Memorial Hospital,15,2,0,0,5,23,19.92,408.16,23,8,18
2024-05-15,Bhopal Memorial Hospital,16,2,0,0,5,28,14.96,344.64,19,5,8
2024-05-15,Bhopal Memorial Hospital,17,2,0,0,5,17,23.63,370.19,10,3,0
2024-05-16,AIIMS Bhopal,9,3,0,0,5,17,9.16,196.13,9,15,7
2024-05-16,AIIMS Bhopal,10,3,0,0,5,15,12.96,169.15,12,29,16
2024-05-16,AIIMS Bhopal,11,3,0,0,5,29,9.66,250.34,16,27,7
2024-05-16,AIIMS Bhopal,12,3,0,0,5,23,10.44,281.35,16,16,8
2024-05-16,AIIMS Bhopal,13,3,0,0,5,16,18.92,272.57,2,13,7
2024-05-16,AIIMS Bhopal,14,3,0,0,5,11,17.31,162.6,10,6,17
2024-05-16,AIIMS Bhopal,15,3,0,0,5,22,16.49,389.21,18,21,14
2024-05-16,AIIMS Bhopal,16,3,0,0,5,22,8.23,204.67,14,16,12
2024-05-16,AIIMS Bhopal,17,3,0,0,5,9,14.41,119.71,2,22,6
2024-05-16,Hamidia Hospital,9,3,0,0,5,19,18.94,477.68,5,13,18
2024-05-16,Hamidia Hospital,10,3,0,0,5,18,18.24,374.12,16,30,0
